node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,project,namespace,user_team,start,finish,pod_type_color,project_color
gpu-server15,2,gpu-server15:2,0.0,instance-2240-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-12 17:00:00+09:00,2023-12-13 17:00:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-14 08:30:00+09:00,2023-12-15 08:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-15 09:45:00+09:00,2023-12-16 09:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1326-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-12-16 10:00:00+09:00,2023-12-17 10:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1326-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-12-17 10:45:00+09:00,2023-12-17 22:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.9520072916666668,instance-1042-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-18 09:00:00+09:00,2023-12-19 09:00:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2266-0,instance,PROJECT_5,ns-1690440796148727,TEAM_2,2023-12-19 13:15:00+09:00,2023-12-20 13:15:00+09:00,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2278-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-20 17:15:00+09:00,2023-12-20 17:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-21 09:00:00+09:00,2023-12-22 09:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-22 12:45:00+09:00,2023-12-23 13:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.44725940594059393,violet-run-pipeline-gpu-4lwsv-1962454033,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 15:45:00+09:00,2023-12-24 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.385611458333333,instance-2297-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 17:30:00+09:00,2023-12-25 17:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2302-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-26 06:45:00+09:00,2023-12-26 09:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.6039656250000005,instance-2311-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 06:00:00+09:00,2023-12-28 06:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-28 10:00:00+09:00,2023-12-28 10:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,5.837705208333331,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-28 14:30:00+09:00,2023-12-29 14:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2324-0,instance,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-02 17:00:00+09:00,2024-01-03 14:00:00+09:00,blue,"(1.0, 0.0, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1164-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-03 17:15:00+09:00,2024-01-04 17:45:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2224-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-05 08:00:00+09:00,2024-01-06 08:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1183-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 09:15:00+09:00,2024-01-09 09:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1231-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-10 09:15:00+09:00,2024-01-11 09:15:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1576-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2024-01-11 14:45:00+09:00,2024-01-12 14:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-14 14:45:00+09:00,2024-01-16 11:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,6.497805208333333,instance-2439-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-16 12:45:00+09:00,2024-01-17 12:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-1544-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-17 14:00:00+09:00,2024-01-18 14:00:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.947036893203882,instance-1231-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-18 14:15:00+09:00,2024-01-19 16:00:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2472-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-19 23:15:00+09:00,2024-01-20 23:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-22 08:45:00+09:00,2024-01-23 08:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-23 09:30:00+09:00,2024-01-24 09:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2416-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-24 10:30:00+09:00,2024-01-25 10:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 11:15:00+09:00,2024-01-25 14:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2528-0,instance,PROJECT_8,ns-16904415495054562,,2024-01-25 16:30:00+09:00,2024-01-26 10:00:00+09:00,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2397-0,instance,PROJECT_8,ns-16904415495054562,TEAM_10,2024-01-28 11:15:00+09:00,2024-01-29 11:15:00+09:00,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)"
gpu-server15,2,gpu-server15:2,0.0,instance-2545-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-29 14:15:00+09:00,2024-01-29 14:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,2,gpu-server15:2,76.46237582417571,violet-run-pipeline-gpu-4tt58-467469210,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 11:15:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1639-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-08 21:15:00+09:00,2023-11-09 10:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1665-0,instance,PROJECT_22,ns-16905121280937848,TEAM_11,2023-11-09 14:00:00+09:00,2023-11-10 14:00:00+09:00,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,PROJECT_20,ns-16904408990530505,TEAM_9,2023-11-10 16:00:00+09:00,2023-11-10 16:30:00+09:00,blue,"(1.0, 0.0, 0.89914853267126, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1697-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-10 17:15:00+09:00,2023-11-11 17:30:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1719-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-11 20:15:00+09:00,2023-11-11 20:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1724-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-11 23:00:00+09:00,2023-11-12 01:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1739-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 02:00:00+09:00,2023-11-12 02:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1743-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 02:30:00+09:00,2023-11-12 11:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1751-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 12:30:00+09:00,2023-11-12 13:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1758-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 13:30:00+09:00,2023-11-12 15:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1773-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-12 15:45:00+09:00,2023-11-12 18:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1544-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-11-13 08:45:00+09:00,2023-11-14 09:00:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,PROJECT_20,ns-16904408990530505,TEAM_9,2023-11-14 09:15:00+09:00,2023-11-15 17:00:00+09:00,blue,"(1.0, 0.0, 0.89914853267126, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1868-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-15 18:00:00+09:00,2023-11-16 09:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,46.60753388429749,violet-run-pipeline-gpu-rm2rv-1167110538,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-16 10:00:00+09:00,2023-11-21 11:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1964-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-21 13:30:00+09:00,2023-11-21 14:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.9359949999999998,instance-1969-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-21 15:30:00+09:00,2023-11-21 20:30:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.3966677083333333,instance-1946-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-21 22:15:00+09:00,2023-11-22 22:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,22.881327205882336,violet-run-pipeline-gpu-zwfd5-1679737841,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 06:30:00+09:00,2023-11-24 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1164-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2023-11-24 17:15:00+09:00,2023-11-25 17:15:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2033-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 08:30:00+09:00,2023-11-28 08:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,30.51464930875578,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-28 08:45:00+09:00,2023-11-30 15:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-753-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-01 10:00:00+09:00,2023-12-01 10:15:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2079-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-01 13:15:00+09:00,2023-12-02 13:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-409-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-03 03:15:00+09:00,2023-12-04 03:15:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2148-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 08:15:00+09:00,2023-12-04 09:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,3.559057142857141,instance-2054-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 10:00:00+09:00,2023-12-04 17:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2169-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 09:30:00+09:00,2023-12-07 09:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1231-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2023-12-07 09:30:00+09:00,2023-12-08 09:30:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,9.52380952380952,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-08 15:30:00+09:00,2023-12-08 20:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,1.8797104166666663,instance-1042-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-10 17:15:00+09:00,2023-12-11 17:15:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2196-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-12 09:15:00+09:00,2023-12-13 09:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2246-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-13 09:30:00+09:00,2023-12-14 09:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2219-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-14 10:45:00+09:00,2023-12-15 10:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1326-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-12-15 15:15:00+09:00,2023-12-17 10:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1326-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-12-17 10:45:00+09:00,2023-12-17 22:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.9613625000000007,instance-1042-0,instance,PROJECT_6,ns-16909522304989927,TEAM_8,2023-12-18 09:00:00+09:00,2023-12-19 09:00:00+09:00,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2266-0,instance,PROJECT_5,ns-1690440796148727,TEAM_2,2023-12-19 13:15:00+09:00,2023-12-20 13:15:00+09:00,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2275-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-20 13:30:00+09:00,2023-12-22 13:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,PROJECT_20,ns-16904408990530505,TEAM_9,2023-12-22 13:45:00+09:00,2023-12-22 17:00:00+09:00,blue,"(1.0, 0.0, 0.89914853267126, 1.0)"
gpu-server15,3,gpu-server15:3,0.8220237623762375,violet-run-pipeline-gpu-4lwsv-1962454033,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 15:45:00+09:00,2023-12-24 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2297-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 17:30:00+09:00,2023-12-25 17:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.46955423728813467,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2023-12-26 13:15:00+09:00,2023-12-28 09:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,2.7747802083333264,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-28 16:00:00+09:00,2023-12-29 16:00:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-02 13:15:00+09:00,2024-01-04 13:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2343-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 13:30:00+09:00,2024-01-05 16:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2370-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2024-01-05 16:30:00+09:00,2024-01-06 16:30:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1231-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-08 09:15:00+09:00,2024-01-09 09:15:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2277-0,instance,PROJECT_19,ns-16909388986811123,TEAM_6,2024-01-10 09:15:00+09:00,2024-01-10 16:30:00+09:00,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2365-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-10 18:15:00+09:00,2024-01-10 18:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2337-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 08:15:00+09:00,2024-01-12 08:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1463-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-12 09:15:00+09:00,2024-01-13 09:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.655527027027025,instance-1183-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-14 19:15:00+09:00,2024-01-16 08:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2395-0,instance,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-16 09:30:00+09:00,2024-01-17 09:30:00+09:00,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-1631-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-17 11:00:00+09:00,2024-01-18 11:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,17.453742268041253,instance-2226-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-18 11:15:00+09:00,2024-01-19 11:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-22 08:45:00+09:00,2024-01-23 08:45:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-23 09:30:00+09:00,2024-01-24 09:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 11:15:00+09:00,2024-01-25 14:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server15,3,gpu-server15:3,0.0,instance-2397-0,instance,PROJECT_8,ns-16904415495054562,TEAM_10,2024-01-28 11:15:00+09:00,2024-01-29 11:15:00+09:00,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)"
gpu-server15,3,gpu-server15:3,77.7356084249084,violet-run-pipeline-gpu-4tt58-467469210,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 11:15:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1641-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-11-09 11:15:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1663-0,instance,PROJECT_22,ns-16905121280937848,TEAM_11,2023-11-09 11:45:00+09:00,2023-11-09 13:00:00+09:00,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)"
gpu-server16,0,gpu-server16:0,0.05613432835820891,instance-1666-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-09 16:45:00+09:00,2023-11-10 09:30:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1672-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-10 09:45:00+09:00,2023-11-11 09:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,13.231614285714285,instance-1764-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-12 14:15:00+09:00,2023-11-12 16:00:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1576-0,instance,PROJECT_17,ns-16904374776309414,TEAM_7,2023-11-13 10:15:00+09:00,2023-11-14 10:15:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,12.472330208333325,instance-1629-0,instance,PROJECT_1,ns-16904458533318198,TEAM_2,2023-11-14 11:15:00+09:00,2023-11-15 11:15:00+09:00,blue,"(1.0, 0.0, 0.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1852-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-15 13:45:00+09:00,2023-11-15 15:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1203-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-15 16:00:00+09:00,2023-11-15 16:30:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1876-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-16 00:30:00+09:00,2023-11-17 00:30:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1848-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-17 11:45:00+09:00,2023-11-19 15:15:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1547-0,instance,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-20 09:00:00+09:00,2023-11-21 09:00:00+09:00,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.9373641025641027,violet-run-pipeline-gpu-4pbf4-2042923357,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-21 10:45:00+09:00,2023-11-22 16:00:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.0,instance-1618-0,instance,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 16:45:00+09:00,2023-11-23 16:45:00+09:00,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server16,0,gpu-server16:0,0.49187968749999994,instance-2007-0,instance,PROJECT_14,ns-1693886715473508,TEAM_5,2023-11-23 17:00:00+09:00,2023-11-25 17:00:00+09:00,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)"
