node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,namespace,type_color,project_color,start_time,end_time
gpu-server10,0,gpu-server10:0,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-27 01:15:00+00:00,2023-12-28 01:30:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-12-29 00:45:00+00:00,2023-12-29 01:45:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2314-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-29 05:00:00+00:00,2023-12-30 05:00:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2319-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-31 17:15:00+00:00,2024-01-01 17:15:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2224-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-01 23:15:00+00:00,2024-01-02 23:30:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-03 01:30:00+00:00,2024-01-04 01:30:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2322-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-04 02:00:00+00:00,2024-01-05 05:00:00+00:00
gpu-server10,0,gpu-server10:0,0.0,violet-run-pipeline-gpu-c8p5c-4061668670,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 01:00:00+00:00,2024-01-16 22:45:00+00:00
gpu-server10,0,gpu-server10:0,0.0,violet-run-pipeline-gpu-lq7kc-1017939287,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 23:00:00+00:00,2024-01-19 07:30:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-23 02:00:00+00:00,2024-01-25 01:30:00+00:00
gpu-server10,0,gpu-server10:0,0.0,instance-2544-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-29 04:45:00+00:00,2024-02-01 15:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0026378048780487,instance-1183-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-06 06:45:00+00:00,2023-11-07 23:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1652-0,instance,kubeflow-user-example-com,blue,"(1.0, 0.0, 0.09375, 1.0)",2023-11-08 07:00:00+00:00,2023-11-09 01:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1820-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-14 02:15:00+00:00,2023-11-14 07:00:00+00:00
gpu-server10,1,gpu-server10:1,1.5737533333333331,instance-1836-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-14 09:00:00+00:00,2023-11-15 00:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1850-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 04:00:00+00:00,2023-11-15 04:15:00+00:00
gpu-server10,1,gpu-server10:1,52.78524831460673,violet-run-pipeline-gpu-w4475-3615018934,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-16 02:00:00+00:00,2023-11-17 00:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1899-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-17 04:30:00+00:00,2023-11-18 04:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1868-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-20 01:15:00+00:00,2023-11-21 23:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1980-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-22 00:00:00+00:00,2023-11-22 01:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1988-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-22 02:00:00+00:00,2023-11-22 02:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1991-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-22 03:15:00+00:00,2023-11-22 06:15:00+00:00
gpu-server10,1,gpu-server10:1,6.73322831858407,violet-run-pipeline-gpu-5q9nj-652192610,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-22 21:30:00+00:00,2023-11-24 01:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1868-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-24 05:30:00+00:00,2023-11-24 09:30:00+00:00
gpu-server10,1,gpu-server10:1,31.27976851211076,violet-run-pipeline-gpu-p9ggm-216987153,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-24 23:30:00+00:00,2023-12-01 00:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2131-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-01 05:15:00+00:00,2023-12-01 06:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2139-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-01 07:30:00+00:00,2023-12-02 07:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2079-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-04 03:45:00+00:00,2023-12-06 04:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2196-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-06 04:45:00+00:00,2023-12-07 23:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-753-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-08 04:15:00+00:00,2023-12-09 04:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2226-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-10 23:15:00+00:00,2023-12-11 23:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1326-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-14 04:45:00+00:00,2023-12-15 04:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-16 23:00:00+00:00,2023-12-17 23:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-18 05:00:00+00:00,2023-12-19 05:00:00+00:00
gpu-server10,1,gpu-server10:1,1.9577906249999988,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-19 05:45:00+00:00,2023-12-20 05:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2276-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-12-20 07:00:00+00:00,2023-12-21 05:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-12-21 06:15:00+00:00,2023-12-22 06:15:00+00:00
gpu-server10,1,gpu-server10:1,10.517540000000004,instance-2303-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 00:30:00+00:00,2023-12-26 01:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-27 01:15:00+00:00,2023-12-28 01:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-28 16:45:00+00:00,2023-12-29 16:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2281-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-01 01:00:00+00:00,2024-01-01 01:45:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2320-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2024-01-01 11:00:00+00:00,2024-01-02 11:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-03 01:30:00+00:00,2024-01-04 01:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2322-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-04 02:00:00+00:00,2024-01-05 05:00:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2368-0,instance,ns-16981087218254485,blue,"(0.0, 1.0, 0.14772888351419006, 1.0)",2024-01-05 07:00:00+00:00,2024-01-06 07:00:00+00:00
gpu-server10,1,gpu-server10:1,85.27612573099402,violet-run-pipeline-gpu-c8p5c-4061668670,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 01:00:00+00:00,2024-01-16 22:45:00+00:00
gpu-server10,1,gpu-server10:1,24.170286725663715,violet-run-pipeline-gpu-lq7kc-1017939287,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 23:00:00+00:00,2024-01-19 07:30:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-23 02:00:00+00:00,2024-01-25 01:30:00+00:00
gpu-server10,1,gpu-server10:1,4.397905759162293e-05,instance-2542-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-29 01:30:00+00:00,2024-01-31 01:15:00+00:00
gpu-server10,1,gpu-server10:1,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-31 01:45:00+00:00,2024-02-01 15:00:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-11-06 04:45:00+00:00,2023-11-07 00:30:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-07 01:00:00+00:00,2023-11-08 00:15:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1656-0,instance,kubeflow-user-example-com,blue,"(1.0, 0.0, 0.09375, 1.0)",2023-11-08 07:15:00+00:00,2023-11-09 07:15:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1819-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-14 02:15:00+00:00,2023-11-14 04:45:00+00:00
gpu-server10,2,gpu-server10:2,0.1289249999999999,instance-1827-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-11-14 05:30:00+00:00,2023-11-14 09:30:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1888-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-16 07:15:00+00:00,2023-11-16 09:00:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1899-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-17 04:30:00+00:00,2023-11-18 04:30:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1892-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-20 01:15:00+00:00,2023-11-21 01:30:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-287-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 06:00:00+00:00,2023-11-22 06:00:00+00:00
gpu-server10,2,gpu-server10:2,6.548392035398234,violet-run-pipeline-gpu-5q9nj-652192610,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-22 21:30:00+00:00,2023-11-24 01:45:00+00:00
gpu-server10,2,gpu-server10:2,52.62162346625766,violet-run-pipeline-gpu-x8wqj-3920677999,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-24 06:15:00+00:00,2023-12-01 01:15:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-2136-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-01 06:30:00+00:00,2023-12-01 07:00:00+00:00
gpu-server10,2,gpu-server10:2,74.37310305084749,violet-run-pipeline-gpu-m2dbz-3270852346,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-04 04:30:00+00:00,2023-12-07 06:15:00+00:00
gpu-server10,2,gpu-server10:2,82.168644059011,violet-run-pipeline-gpu-cnb6t-2239293692,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-07 06:30:00+00:00,2024-01-02 09:30:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-03 08:30:00+00:00,2024-01-03 08:45:00+00:00
gpu-server10,2,gpu-server10:2,1.0030968749999996,instance-1183-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-03 17:45:00+00:00,2024-01-04 17:45:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-2356-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-05 00:00:00+00:00,2024-01-06 00:00:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 01:45:00+00:00,2024-01-09 02:00:00+00:00
gpu-server10,2,gpu-server10:2,78.25725449438197,violet-run-pipeline-gpu-w8jb5-714416263,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 00:45:00+00:00,2024-01-19 07:15:00+00:00
gpu-server10,2,gpu-server10:2,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-23 02:00:00+00:00,2024-01-25 01:30:00+00:00
gpu-server10,2,gpu-server10:2,50.61862674772036,instance-2544-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-29 04:45:00+00:00,2024-02-01 15:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1607-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-06 06:30:00+00:00,2023-11-07 06:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,violet-run-pipeline-gpu-9fzgz-3064713067,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2023-11-07 06:45:00+00:00,2023-11-07 23:45:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1656-0,instance,kubeflow-user-example-com,blue,"(1.0, 0.0, 0.09375, 1.0)",2023-11-08 07:15:00+00:00,2023-11-09 07:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1827-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-11-14 05:30:00+00:00,2023-11-14 09:30:00+00:00
gpu-server10,3,gpu-server10:3,1.5154777777777773,instance-1832-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-15 00:00:00+00:00,2023-11-15 02:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1853-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 04:45:00+00:00,2023-11-15 08:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1867-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-15 08:30:00+00:00,2023-11-16 00:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1891-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-16 08:45:00+00:00,2023-11-16 09:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1899-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-17 04:30:00+00:00,2023-11-18 04:30:00+00:00
gpu-server10,3,gpu-server10:3,1.137444270833332,instance-1928-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-20 00:45:00+00:00,2023-11-22 00:45:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1897-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-11-22 01:45:00+00:00,2023-11-24 01:45:00+00:00
gpu-server10,3,gpu-server10:3,53.88705644171776,violet-run-pipeline-gpu-x8wqj-3920677999,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-24 06:15:00+00:00,2023-12-01 01:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1578-0,instance,ns-16910219432627866,blue,"(1.0, 0.5369323551141733, 0.0, 1.0)",2023-12-01 05:00:00+00:00,2023-12-01 08:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2140-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-01 08:15:00+00:00,2023-12-02 08:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,violet-run-pipeline-gpu-m2dbz-3270852346,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-04 04:30:00+00:00,2023-12-07 06:15:00+00:00
gpu-server10,3,gpu-server10:3,53.20018567639252,violet-run-pipeline-gpu-cnb6t-2239293692,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-07 06:30:00+00:00,2023-12-11 04:45:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-12-18 04:00:00+00:00,2023-12-18 08:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2258-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 08:30:00+00:00,2023-12-19 08:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2224-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-19 23:15:00+00:00,2023-12-20 23:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-21 01:30:00+00:00,2023-12-22 01:30:00+00:00
gpu-server10,3,gpu-server10:3,0.1854333333333333,instance-2294-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-22 04:45:00+00:00,2023-12-23 04:45:00+00:00
gpu-server10,3,gpu-server10:3,0.00534375,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 01:15:00+00:00,2023-12-27 01:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-27 05:15:00+00:00,2023-12-28 05:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2281-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-01 01:00:00+00:00,2024-01-01 01:45:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2317-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2024-01-01 10:00:00+00:00,2024-01-01 11:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2024-01-02 01:00:00+00:00,2024-01-02 07:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-03 04:30:00+00:00,2024-01-04 04:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 05:00:00+00:00,2024-01-05 05:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2365-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-05 06:30:00+00:00,2024-01-06 06:45:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1896-0,instance,ns-16904458681476984,blue,"(0.38920293465748, 1.0, 0.0, 1.0)",2024-01-08 04:15:00+00:00,2024-01-09 04:30:00+00:00
gpu-server10,3,gpu-server10:3,88.09033999999988,violet-run-pipeline-gpu-w8jb5-714416263,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 00:45:00+00:00,2024-01-18 07:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2370-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-18 08:00:00+00:00,2024-01-19 08:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-23 02:00:00+00:00,2024-01-25 01:30:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1439-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-29 01:45:00+00:00,2024-01-29 11:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-30 00:15:00+00:00,2024-01-31 00:15:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2024-01-31 01:15:00+00:00,2024-01-31 08:15:00+00:00
gpu-server10,3,gpu-server10:3,50.0,pytorch-cnn-dist-job-master-0,,ns-16872230390169597,grey,"(0.563919112214567, 0.0, 1.0, 1.0)",2024-01-31 08:30:00+00:00,2024-01-31 09:00:00+00:00
gpu-server10,3,gpu-server10:3,0.0,instance-2596-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-31 09:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-287-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-04 03:45:00+00:00
gpu-server11,0,gpu-server11:0,77.70568,violet-run-pipeline-gpu-9vp9g-1024661814,task,ns-16904458681476984,red,"(0.38920293465748, 1.0, 0.0, 1.0)",2023-11-06 04:00:00+00:00,2023-11-06 07:45:00+00:00
gpu-server11,0,gpu-server11:0,94.6277773195876,violet-run-pipeline-gpu-wcs75-3123670064,task,ns-16904458681476984,red,"(0.38920293465748, 1.0, 0.0, 1.0)",2023-11-06 08:00:00+00:00,2023-11-07 08:15:00+00:00
gpu-server11,0,gpu-server11:0,48.462985051546426,instance-1629-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-07 08:45:00+00:00,2023-11-09 09:15:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1595-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-09 23:15:00+00:00,2023-11-10 00:45:00+00:00
gpu-server11,0,gpu-server11:0,0.0,violet-run-pipeline-gpu-dwdpk-1858045587,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2023-11-10 01:00:00+00:00,2023-11-10 01:15:00+00:00
gpu-server11,0,gpu-server11:0,0.0,violet-run-pipeline-gpu-2zm9z-2928502513,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-10 02:15:00+00:00,2023-11-10 02:45:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1677-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 04:15:00+00:00,2023-11-10 04:30:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1686-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 04:45:00+00:00,2023-11-10 05:00:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1689-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 05:15:00+00:00,2023-11-10 06:15:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1693-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 06:30:00+00:00,2023-11-10 08:00:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1699-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-10 13:15:00+00:00,2023-11-10 14:00:00+00:00
gpu-server11,0,gpu-server11:0,0.0,instance-1701-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-10 14:15:00+00:00,2023-11-10 14:30:00+00:00
gpu-server11,0,gpu-server11:0,0.5572149999999995,violet-run-pipeline-gpu-pzqs7-1201351252,task,ns-16904413105821052,red,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-11-13 06:30:00+00:00,2023-11-15 03:30:00+00:00
